"","pf.33","pf.34","pf.69","pf.83","pf.98","pf.177","pf.243","pf.260","pf.263","pf.264","pf.277","pf.280","pf.338","pf.340","pf.341","pf.353","pf.354","pf.356","pf.357","pf.370","pf.371","pf.373"
"PF3D7_1416600",1,0,1,5.12928301694497,0,5.20945336562895,0,0,0,6.37503943134692,5.16992500144231,0,4.32192809488736,4.24792751344359,0,0,0,4.75488750216347,0,5.12928301694497,7.32192809488736,5.16992500144231
"PF3D7_1416700",2.32192809488736,0,0,2,0,6.58496250072116,0,0,5.52356195605701,7.55458885167764,10.4594316186373,0,1,6.70043971814109,0,0,1,5.8073549220576,0,0,5.20945336562895,0
"PF3D7_1416800",0,0,1,0,0,4,0,0,0,5.90689059560852,0,0,0,0,0,0,0,0,0,0,6.93073733756289,0
"PF3D7_1416900",0,6,0,1,0,0,6.79441586635011,0,0,0,0,0,0,2,0,0,4.08746284125034,0,0,0,0,0
"PF3D7_1417000",0,0,0,0,0,1.58496250072116,0,0,4.70043971814109,0,0,0,6.83289001416474,0,0,0,0,0,0,0,0,0
"PF3D7_1417100",0,0,0,0,0,2,0,0,5.6724253419715,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1417200",4.64385618977472,3.8073549220576,7.09803208296053,7.39231742277876,6.8703647195834,5.35755200461808,0,6.04439411935845,7.62205181945638,5.04439411935845,10.007027266894,1,6.74146698640115,8.03342300153745,4,8.46352437327118,6.74146698640115,5.08746284125034,7.13955135239879,6.04439411935845,5.49185309632967,0
"PF3D7_1417300",0,1.58496250072116,0,0,1,2.8073549220576,0,0,4.32192809488736,2.32192809488736,0,0,0,5.16992500144231,0,0,6,2.58496250072116,0,3.90689059560852,1.58496250072116,0
"PF3D7_1417500",2.8073549220576,7.52356195605701,0,7.35755200461808,9.55842071326866,0,3,10.1510165388922,0,7.45121111183233,0,2.8073549220576,0,0,3.32192809488736,0,0,0,0,1.58496250072116,1,9.33539035469392
"PF3D7_1417600",2.8073549220576,0,5.49185309632967,3.70043971814109,9.19967234483636,4.95419631038687,0,2,3.90689059560852,4.32192809488736,0,5.16992500144231,6.35755200461808,6.7279204545632,2.58496250072116,4.8073549220576,0,1,0,5.08746284125034,2.58496250072116,5.58496250072116
"PF3D7_1417700",0,0,0,1,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.55458885167764,0
"PF3D7_1417800",0,7.49984588708321,0,5.52356195605701,0,0,9.68474862042163,9.77313920671969,0,5.12928301694497,0,8.07146236255662,4.85798099512757,0,11.860699032612,7.8703647195834,0,1.58496250072116,8.74483383749955,0,6.06608919045777,6.89481776330794
"PF3D7_1417900",4.4594316186373,0,0,5.61470984411521,0,3.8073549220576,0,0,6.94251450533924,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1418000",0,3,0,0,0,1,1.58496250072116,7.33985000288462,5.32192809488736,0,0,9.09011241966429,0,0,0,0,0,0,0,0,0,0
"PF3D7_1418100",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1418200",0,0,0,2.32192809488736,0,0,0,0,0,3.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1418300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1418900",0,3.4594316186373,0,0,1,2,0,0,0,1,0,0,0,0,6.62935662007961,3,0,0,6.08746284125034,0,0,2
"PF3D7_1419000",3.70043971814109,0,0,5.4262647547021,0,5.16992500144231,2,6.7279204545632,5.39231742277876,0,0,0,4.16992500144231,4.95419631038687,0,6.39231742277876,3.4594316186373,2,5.04439411935845,4.24792751344359,3.4594316186373,1
"PF3D7_1419100",2,0,0,0,6.20945336562895,4.75488750216347,0,0,4.64385618977472,2,6.82017896241519,0,0,5.55458885167764,0,1,6.24792751344359,1,0,2.58496250072116,0,0
"PF3D7_1419200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1419300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1419400",3,5.61470984411521,6.90689059560852,4.16992500144231,0,2.8073549220576,0,0,0,2.8073549220576,0,0,1.58496250072116,0,1,8.33539035469392,0,4.52356195605701,5.28540221886225,0,2.32192809488736,6.90689059560852
"PF3D7_1419500",0,0,0,0,0,0,0,0,1,4.08746284125034,0,0,0,6.65821148275179,0,0,0,0,0,3.4594316186373,7.93663793900257,8.43879185257826
"PF3D7_1419600",3.32192809488736,4.16992500144231,0,4.52356195605701,0,4.70043971814109,5.78135971352466,0,7.05528243550119,5.95419631038687,2.58496250072116,0,6.08746284125034,5,1.58496250072116,0,6.32192809488736,5.24792751344359,0,6.5077946401987,5.97727992349992,0
"PF3D7_1419700",0,6.5077946401987,7.10852445677817,1.58496250072116,0,1,0,0,0,2,0,0,0,2.8073549220576,10.6591039634737,0,4.4594316186373,1,8.29462074889163,0,1,0
"PF3D7_1419800.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1419800.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1419900",0,1,0,0,0,3.90689059560852,0,0,0,0,0,0,0,0,0,0,0,3.90689059560852,9.09275714091985,1,0,0
"PF3D7_1420000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6715410667119,0,3,0
"PF3D7_1420100",0,0,1,4.24792751344359,0,2.8073549220576,0,0,6.4594316186373,5.28540221886225,0,0,0,5.28540221886225,0,0,5.83289001416474,0,0,5.32192809488736,7.31288295528436,0
"PF3D7_1420200",0,4.16992500144231,0,3.70043971814109,0,2.32192809488736,1,0,0,4.4594316186373,0,0,0,3.16992500144231,8.03342300153745,0,0,0,2,1,6.35755200461808,1
"PF3D7_1420300",1,0,0,0,0,0,0,0,0,3.58496250072116,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"PF3D7_1420400",4.85798099512757,0,0,0,0,3.58496250072116,0,0,3,2,11.0546043179607,0,5.35755200461808,0,0,0,6.52356195605701,4.39231742277876,0,0,6.88264304936184,0
"PF3D7_1420500",0,3.90689059560852,0,0,0,0,5,8.29001884693262,4.24792751344359,5.90689059560852,0,0,0,0,0,6.74146698640115,0,0,6,0,0,0
"PF3D7_1420600",0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"PF3D7_1420700",0,0,11.8157835441282,0,11.1195896207411,4.75488750216347,0,0,0,0,0,0,0,0,4.52356195605701,8.05528243550119,0,0,0,6.4093909361377,2.8073549220576,0
"PF3D7_1420800",0,3.4594316186373,0,0,0,0,0,5.12928301694497,0,0,0,7.29462074889163,0,0,0,1,0,0,0,0,0,1.58496250072116
"PF3D7_1420900",0,0,0,0,0,0,0,0,0,0,0,0,0,8.95710204156229,0,0,0,0,0,0,0,0
"PF3D7_1421000",2.58496250072116,0,0,7.4594316186373,0,6.97727992349992,0,0,5.93073733756289,7.90086680798075,0,0,6.79441586635011,9.38370429247405,0,0,0,6.61470984411521,8.37068740680722,0,5.78135971352466,0
"PF3D7_1421100",0,0,0,0,0,0,0,6.4594316186373,0,3.70043971814109,0,0,1.58496250072116,0,0,0,0,0,0,1.58496250072116,0,0
"PF3D7_1421200",0,0,0,5.32192809488736,0,0,0,0,0,0,0,0,0,6.12928301694497,0,0,0,0,0,0,2.32192809488736,0
"PF3D7_1421300",1,6.93073733756289,0,1,0,4.75488750216347,8.88264304936184,8.12412131182919,4.52356195605701,0,0,8.86108690599539,0,0,8.80413102118332,7.8073549220576,4.52356195605701,1.58496250072116,8.44294349584873,4.64385618977472,0,5.55458885167764
"PF3D7_1421400",1.58496250072116,1.58496250072116,0,2.58496250072116,0,0,0,0,2.58496250072116,4.58496250072116,0,6.4262647547021,0,1.58496250072116,6.14974711950468,0,0,0,4.85798099512757,3.70043971814109,0,2
"PF3D7_1421500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1421600",0,0,0,0,0,0,0,0,0,3.4594316186373,8.46352437327118,0,4.8073549220576,2.8073549220576,0,6.58496250072116,0,0,0,0,0,0
"PF3D7_1421800",8.53915881110803,0,0,10.2070143201775,0,8.04439411935845,0,0,9.13955135239879,9.80251636512122,11.9229559919085,0,8.16490692667569,10.9166259222112,0,7.5077946401987,6.68650052718322,8.42206476617281,2,3,6.71424551766612,0
"PF3D7_1421900",0,0,0,0,0,0,0,0,4.85798099512757,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1422000",1.58496250072116,0,0,4.32192809488736,0,2.32192809488736,0,0,6.33985000288462,0,0,0,0,5.95419631038687,2.32192809488736,0,1,5.64385618977472,0,0,3.4594316186373,0
"PF3D7_1422100",3.32192809488736,0,0,5.20945336562895,0,0,0,0,3.4594316186373,5.93073733756289,0,0,0,0,8.31741261376487,0,2.8073549220576,0,0,0,0,6.22881869049588
"PF3D7_1422200",5.49185309632967,0,0,5.93073733756289,0,5.28540221886225,0,0,4.90689059560852,6.24792751344359,0,5.55458885167764,6.94251450533924,7.74146698640115,0,1,6.32192809488736,5.4594316186373,6.04439411935845,5.8073549220576,7.64385618977472,8.2667865406949
"PF3D7_1422300",1.58496250072116,0,0,3,0,0,0,0,3.8073549220576,4.85798099512757,0,0,0,6.4262647547021,0,0,0,4.24792751344359,0,4.16992500144231,5.6724253419715,2.32192809488736
"PF3D7_1422400",0,0,0,5.04439411935845,0,3.70043971814109,0,0,0,0,3,0,2.32192809488736,0,5.08746284125034,0,7.99435343685886,2.32192809488736,1.58496250072116,0,5.58496250072116,0
"PF3D7_1422500",7.15987133677839,6.24792751344359,0,6.16992500144231,0,6.74146698640115,0,9.40514146313634,8.04439411935845,8.09803208296053,1,0,7.88874324889826,10.1421070573025,1,0,0,7.11894107272351,0,0,7.13955135239879,0
"PF3D7_1422600",0,4.24792751344359,0,0,0,3.32192809488736,0,6.83289001416474,0,0,0,3.32192809488736,0,0,0,0,0,0,0,0,0,0
"PF3D7_1422700",2.32192809488736,1.58496250072116,2.58496250072116,0,0,6.16992500144231,4.90689059560852,5.8073549220576,0,3.58496250072116,0,0,5.32192809488736,3.32192809488736,0,8.7714894695006,1,0,5.08746284125034,0,2.58496250072116,0
"PF3D7_1422800",0,0,0,0,0,0,0,0,0,0,0,7.90086680798075,0,0,0,0,0,0,9.29462074889163,0,0,0
"PF3D7_1422900",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"PF3D7_1423000",3.16992500144231,4.52356195605701,0,0,4.16992500144231,0,2.58496250072116,4.64385618977472,0,0,0,0,0,0,2.8073549220576,0,0,0,7.72109918870718,2.32192809488736,3.16992500144231,0
"PF3D7_1423100",3.58496250072116,0,0,6,0,6.06608919045777,0,0,0,5.61470984411521,6.88264304936184,0,6.61470984411521,4.4594316186373,0,0,1.58496250072116,2.58496250072116,0,3.16992500144231,5.7279204545632,3.90689059560852
"PF3D7_1423200",0,0,5.24792751344359,0,0,3,0,0,0,3.58496250072116,6.91886323727459,0,0,0,0,0,0,0,5.70043971814109,0,0,0
"PF3D7_1423300",0,0,0,0,0,0,0,0,0,4.52356195605701,0,7.21916852046216,0,8.44708322620965,0,0,2.58496250072116,4.39231742277876,0,0,0,0
"PF3D7_1423400",3.8073549220576,0,0,4.64385618977472,0,3.4594316186373,0,0,4.08746284125034,3,0,0,2,6.65821148275179,0,0,5.78135971352466,4.16992500144231,0,1,5.55458885167764,0
"PF3D7_1423500",0,0,0,0,1,2.58496250072116,0,0,0,0,0,0,4.32192809488736,1,0,1,0,0,0,0,3.8073549220576,0
"PF3D7_1423600",1,0,0,4.75488750216347,1.58496250072116,5.97727992349992,0,5,2.58496250072116,5.90689059560852,8.36632221424582,0,6,7.24792751344359,0,0,6.4093909361377,5.24792751344359,0,2,6.18982455888002,0
"PF3D7_1423700",5.75488750216347,4.85798099512757,9.95564990752837,3.70043971814109,9.59245703726808,6.10852445677817,8.36194377373524,8.83920378809694,6.65821148275179,6.33985000288462,2.58496250072116,7.48381577726426,1,6.2667865406949,10.3976746329483,9.31741261376487,4.16992500144231,0,0,1,5.64385618977472,7.09803208296053
"PF3D7_1423800",4.16992500144231,0,6.18982455888002,5.12928301694497,7.17990909001493,0,0,0,0,2.58496250072116,0,0,0,3.70043971814109,0,2.8073549220576,4.16992500144231,4.70043971814109,1,0,5.08746284125034,0
"PF3D7_1424100",2.8073549220576,4.08746284125034,4.8073549220576,0,0,0,2.32192809488736,2.32192809488736,0,5.04439411935845,0,6.91886323727459,0,7.24792751344359,3.58496250072116,1,0,0,0,0,5.75488750216347,5.85798099512757
"PF3D7_1424400",0,0,7.04439411935845,0,9.07948478382682,5.39231742277876,0,0,0,0,0,0,1,6.04439411935845,6.37503943134692,0,2.58496250072116,2,0,2,4.58496250072116,0
"PF3D7_1425200",0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0
"PF3D7_1425300",4.16992500144231,0,0,6.2667865406949,0,3.70043971814109,2.8073549220576,0,4.08746284125034,5.35755200461808,0,0,5.8073549220576,4.58496250072116,7.04439411935845,0,5.6724253419715,4.08746284125034,7.15987133677839,3,5.4594316186373,0
"PF3D7_1425400",3.16992500144231,4,1,6.91886323727459,0,4.58496250072116,0,7.45121111183233,6.49185309632967,3.4594316186373,0,7.48381577726426,7.62205181945638,8.74146698640115,0,0,5.8073549220576,5.39231742277876,6.56985560833095,0,2.8073549220576,2.32192809488736
"PF3D7_1425500",0,4.08746284125034,0,0,0,3.8073549220576,6,2,3,0,0,6.58496250072116,0,4.95419631038687,8.29001884693262,7.37503943134692,5.64385618977472,1.58496250072116,5.83289001416474,0,3.8073549220576,4.16992500144231
"PF3D7_1425600",5.35755200461808,4,0,0,0,3.16992500144231,4.75488750216347,8.14465824283188,5.4262647547021,4.90689059560852,0,9.89935692292311,5.12928301694497,0,9.34207466799914,3.90689059560852,1.58496250072116,0,10.5840229402575,0,0,8.08746284125034
"PF3D7_1425700",0,0,0,0,0,0,0,0,3.90689059560852,4.39231742277876,0,0,4.58496250072116,0,0,5.28540221886225,2.32192809488736,0,0,0,1,0
"PF3D7_1425800",0,5.28540221886225,0,0,0,2.8073549220576,4.8073549220576,0,0,4.58496250072116,0,4.64385618977472,0,2.58496250072116,0,0,0,0,7.75488750216347,0,0,3.58496250072116
"PF3D7_1425900",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1426000",2.58496250072116,4.75488750216347,5.32192809488736,3.32192809488736,8.02790599656988,1.58496250072116,0,0,0,1.58496250072116,0,5.83289001416474,0,4.95419631038687,0,0,0,1.58496250072116,5.85798099512757,0,0,0
"PF3D7_1426100",0,0,0,0,0,0,0,0,1,0,0,0,1.58496250072116,0,0,0,0,0,0,0,2.58496250072116,0
"PF3D7_1426200",0,0,0,0,0,5.95419631038687,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,3.58496250072116,0
"PF3D7_1426300",0,0,0,1.58496250072116,0,0,5.20945336562895,7.95419631038687,0,0,0,3,0,0,5.64385618977472,2.32192809488736,1,0,3.70043971814109,0,0,0
"PF3D7_1426400",0,0,0,0,0,0,4.95419631038687,5.16992500144231,2,0,0,3.90689059560852,0,0,2.58496250072116,5.90689059560852,0,0,0,0,0,0
"PF3D7_1426500",6.76818432477693,6.4262647547021,0,5.16992500144231,0,5.35755200461808,2.32192809488736,0,8.09275714091985,6.33985000288462,0,0,0,8.10852445677817,0,0,0,6.20945336562895,0,0,3.70043971814109,0
"PF3D7_1426600",2,0,0,1.58496250072116,0,1.58496250072116,0,5.7279204545632,4.64385618977472,1.58496250072116,0,0,4.4594316186373,3.8073549220576,0,5.16992500144231,0,2.8073549220576,0,4.24792751344359,0,5.75488750216347
"PF3D7_1426700",6.16992500144231,3.16992500144231,0,7.07681559705083,0,4.39231742277876,8.63299519714296,0,6.55458885167764,8.05528243550119,7.34872815423108,0,7.18982455888002,6.65821148275179,5.28540221886225,0,4.52356195605701,5.12928301694497,8.33985000288462,1,8.1548181090521,1.58496250072116
"PF3D7_1426800",4.16992500144231,0,5.95419631038687,3.16992500144231,4.16992500144231,3.8073549220576,5.58496250072116,6.12928301694497,6.28540221886225,4.4594316186373,0,4.70043971814109,0,0,7.23840473932508,3.32192809488736,6.18982455888002,3.4594316186373,8.45532722030456,4.32192809488736,5.16992500144231,1
"PF3D7_1426900",2,0,0,0,0,5.49185309632967,0,0,8.61102479730735,7.83289001416474,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427000",0,0,0,1.58496250072116,0,1,0,0,4.39231742277876,0,0,1,0,3.58496250072116,0,0,5.08746284125034,0,0,5.20945336562895,1,0
"PF3D7_1427100",5.8073549220576,0,7.28540221886225,5.24792751344359,8.53915881110803,6.10852445677817,0,0,8.38801728534514,7.5077946401987,0,0,6.5077946401987,8.81057163474115,0,0,7.61470984411521,4.85798099512757,0,6.84549005094437,7.33091687811462,0
"PF3D7_1427200",2,0,0,1,0,2.32192809488736,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,1.58496250072116,0,0
"PF3D7_1427300",4.95419631038687,2.32192809488736,0,4.8073549220576,0,4.4594316186373,0,3.32192809488736,3.58496250072116,6.32192809488736,0,4.39231742277876,6.78135971352466,4.58496250072116,6.06608919045777,0,5.4262647547021,5.04439411935845,0,2,6.44294349584873,1
"PF3D7_1427400.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427400.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427500",0,0,0,0,0,0,0,7.2667865406949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_1427700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1427800",0,4.39231742277876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0
"PF3D7_1427900",0,2.32192809488736,0,0,0,0,0,5.64385618977472,5.7279204545632,0,0,7.65105169117893,0,0,3.58496250072116,2.8073549220576,0,0,5.7279204545632,0,4.64385618977472,9.00562454919388
"PF3D7_1428000",0,0,0,4.08746284125034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428100",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.24792751344359,0,0,0
"PF3D7_1428200",5.28540221886225,0,0,5.95419631038687,8.79116288855502,4.4594316186373,0,0,2.8073549220576,5.90689059560852,0,0,7.03342300153745,7.8008998999203,0,0,5.83289001416474,0,0,4.52356195605701,2,3
"PF3D7_1428300",0,0,0,0,0,4.16992500144231,0,0,0,3.32192809488736,0,0,6.24792751344359,0,0,0,2.58496250072116,0,0,0,0,0
"PF3D7_1428400",3,1,0,2.32192809488736,0,0,6.16992500144231,3.32192809488736,2.8073549220576,1,0,0,0,0,1,7.01122725542325,0,0,0,0,0,4.39231742277876
"PF3D7_1428500",4,4.39231742277876,0,4,0,3.4594316186373,0,6.61470984411521,1.58496250072116,0,0,9.07681559705083,0,9.2336196767597,0,6.16992500144231,0,0,0,0,0,0
"PF3D7_1428600",4.39231742277876,0,0,5.70043971814109,8.49585502688717,3,0,0,6.12928301694497,3.32192809488736,0,0,5.55458885167764,8.38801728534514,0,0,0,5.64385618977472,0,2.58496250072116,5.88264304936184,0
"PF3D7_1428700",0,0,0,4.16992500144231,0,0,0,0,0,2,0,0,3.8073549220576,1,0,2.58496250072116,0,0,0,7.18982455888002,5.52356195605701,0
"PF3D7_1428800.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428800.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1428900",5.83289001416474,0,0,0,0,0,0,0,5.52356195605701,0,0,8.4594316186373,5.8073549220576,0,0,0,0,2.32192809488736,0,0,3.70043971814109,0
"PF3D7_1429000",0,0,0,0,0,0,0,0,0,0,0,0,3.16992500144231,0,0,0,7.04439411935845,0,0,0,5.83289001416474,0
"PF3D7_1429100",0,0,5.8073549220576,5.58496250072116,0,0,0,0,0,2.8073549220576,0,4.8073549220576,6.55458885167764,0,3.8073549220576,0,0,0,0,0,0,7.59245703726808
"PF3D7_1429200",0,0,0,0,0,0,2.32192809488736,0,0,0,0,2.58496250072116,0,0,0,0,1,0,0,0,0,7.97154355395077
"PF3D7_1429300",4.24792751344359,0,0,9.16490692667569,0,7.97154355395077,0,0,7.15987133677839,6.78135971352466,0,0,7.63662462054365,10.4189067312579,0,0,3.70043971814109,7.08746284125034,0,6.10852445677817,8.66533591718518,0
"PF3D7_1429400",0,0,1,0,6.82017896241519,1,0,6.22881869049588,2.58496250072116,5.32192809488736,0,0,2.58496250072116,0,0,7.09803208296053,0,2.32192809488736,0,0,0,0
"PF3D7_1429500",0,4.32192809488736,0,0,0,2.32192809488736,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1429600",2,0,0,2,0,0,0,0,4.75488750216347,2.8073549220576,0,0,0,5.12928301694497,0,7.18982455888002,0,1.58496250072116,0,2.32192809488736,0,0
"PF3D7_1429700",6.58496250072116,0,0,8.85798099512757,0,6.95419631038687,0,0,8.13955135239879,7.61470984411521,9.51569983828404,0,8.5077946401987,10.3174126137649,0,0,9.10852445677817,7.16992500144231,0,8.11894107272351,7.74819284958946,0
"PF3D7_1429800",0,6.89481776330794,0,5.75488750216347,0,4.39231742277876,1,0,5.7279204545632,3.90689059560852,0,8.02236781302845,6.4262647547021,3.16992500144231,10.0647427647503,5.39231742277876,0,3.32192809488736,0,5.35755200461808,1,5.4262647547021
"PF3D7_1429900",5.28540221886225,1,0,6.10852445677817,0,5.52356195605701,3.4594316186373,9.1548181090521,7.92481250360578,6.70043971814109,9.06877827798541,5.61470984411521,8.76818432477693,6.82017896241519,8.39660478118186,3.32192809488736,6.97727992349992,1.58496250072116,2.58496250072116,3.70043971814109,8.1548181090521,0
"PF3D7_1430000",1,2.58496250072116,0,1.58496250072116,0,2,0,0,2.32192809488736,0,2,0,1,4.95419631038687,0,0,3.32192809488736,0,1,1,5.32192809488736,5.52356195605701
"PF3D7_1430100",3,0,0,7.467605550083,0,6.44294349584873,0,0,9.21431912080077,7.67948009950545,10.9541963103869,0,2.58496250072116,8.64745842645492,0,0,4.58496250072116,6.74146698640115,0,8.18982455888002,4.39231742277876,0
"PF3D7_1430200",5.49185309632967,0,0,4.39231742277876,0,5.6724253419715,0,0,4.58496250072116,5.58496250072116,0,0,3.90689059560852,9.56605403817109,0,0,2,0,0,0,3.90689059560852,0
"PF3D7_1430300",3.8073549220576,0,0,6.8073549220576,0,3.90689059560852,0,0,5.78135971352466,6.28540221886225,0,7.67948009950545,8.08746284125034,7.06608919045777,8.27612440527424,0,1,2.58496250072116,1,3,1,1
"PF3D7_1430400",2.8073549220576,6.4594316186373,0,5.4594316186373,0,6.24792751344359,0,0,5.28540221886225,6.74146698640115,0,0,8.04984854945056,8.40514146313634,0,3.58496250072116,6.35755200461808,5.08746284125034,0,2.8073549220576,4.75488750216347,6.56985560833095
"PF3D7_1430500",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.4262647547021,0
"PF3D7_1430600",0,4.08746284125034,1,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,7.92481250360578,4.16992500144231,0,0,0,1
"PF3D7_1430700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1430800",0,0,0,4.52356195605701,0,0,0,0,0,4.8073549220576,8.45532722030456,0,1,0,2.32192809488736,1.58496250072116,0,0,0,0,0,5.08746284125034
"PF3D7_1430900",0,0,0,0,0,3.4594316186373,0,0,1.58496250072116,0,0,0,0,9.8008998999203,0,0,0,6.55458885167764,0,0,9.27844945822048,0
"PF3D7_1431000",4.16992500144231,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0
"PF3D7_1431100",0,3.4594316186373,0,0,0,0,0,8.96578428466209,6.96578428466209,4.8073549220576,0,0,0,0,11.2425786894513,0,5.52356195605701,0,0,0,0,1.58496250072116
"PF3D7_1431200",3.16992500144231,0,4.16992500144231,0,0,0,1,0,4.85798099512757,0,0,0,0,5.88264304936184,0,0,5.78135971352466,0,5.32192809488736,0,2.8073549220576,2
"PF3D7_1431300",4.08746284125034,0,0,0,7.09803208296053,4.85798099512757,0,0,1,0,0,0,4.52356195605701,5.75488750216347,0,0,2.8073549220576,0,0,0,0,0
"PF3D7_1431400",0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.94251450533924,0,0,0,0,0,0,0
"PF3D7_1431500",5.4262647547021,0,0,6.65821148275179,0,7.5077946401987,0,0,8.76487159073609,7.08746284125034,0,0,4.90689059560852,9.0389189892923,0,0,4.52356195605701,7.27612440527424,0,7.37503943134692,6.52356195605701,0
"PF3D7_1431600",0,0,0,5.16992500144231,0,0,0,0,0,0,0,0,0,6.24792751344359,0,0,0,0,0,0,0,0
"PF3D7_1431700",1.58496250072116,0,0,2.32192809488736,1.58496250072116,0,0,0,0,0,0,8.45532722030456,0,0,0,0,4.85798099512757,3.32192809488736,4.52356195605701,0,0,0
"PF3D7_1431800",0,0,0,1,0,0,0,0,0,1.58496250072116,0,0,0,2,0,0,0,0,0,1,0,0
"PF3D7_1431900",0,0,0,4.90689059560852,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1432000",2.32192809488736,3.4594316186373,5.12928301694497,3.4594316186373,6.39231742277876,0,5.64385618977472,0,2.58496250072116,3.90689059560852,0,3.90689059560852,2,3.32192809488736,3.8073549220576,0,3,0,2.32192809488736,4.75488750216347,2,4.4594316186373
"PF3D7_1432100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1432200",3,0,0,1.58496250072116,0,1,0,5.97727992349992,0,1,0,0,5.93073733756289,0,0,1,0,1,0,0,2.32192809488736,0
"PF3D7_1432300",2,3.58496250072116,0,0,0,0,0,1,2.32192809488736,4.39231742277876,0,4.58496250072116,0,0,3.4594316186373,6.22881869049588,0,2.32192809488736,0,0,6.74146698640115,6.4757334309664
"PF3D7_1432400",0,4.52356195605701,0,4.24792751344359,0,1,4.32192809488736,7.88874324889826,1,2.32192809488736,0,6.49185309632967,3.4594316186373,1,7.20945336562895,7.28540221886225,0,1,4.8073549220576,0,0,7.21916852046216
"PF3D7_1432500",2,5.12928301694497,0,0,0,3.16992500144231,3.70043971814109,7.93073733756289,3.70043971814109,0,0,6.16992500144231,4.90689059560852,0,7.69348695749933,8.61838550225861,0,2.58496250072116,2.32192809488736,6.08746284125034,0,0
"PF3D7_1432600",0,2,0,0,0,2,8.21916852046216,1.58496250072116,0,2,5.4262647547021,0,0,0,8.7714894695006,8.37937836707126,0,0,5.32192809488736,0,0,0
"PF3D7_1432700",5.97727992349992,8.80413102118332,0,6.52356195605701,0,0,8.17990909001493,6.35755200461808,0,5.58496250072116,0,9.56414948998573,0,0,8.467605550083,8.92777796208234,0,6.39231742277876,7.66533591718518,0,0,6.58496250072116
"PF3D7_1432800",2.8073549220576,0,0,0,0,5.28540221886225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
